word,happy,sad
budget,-12.58658,-11.95252
dificil,-12.58879,-10.90549
adult,-12.58938,-12.44136
fixie,-12.59038,-12.0062
zaterdag,-12.59042,-12.43597
cambiar,-12.59111,-11.73464
aahhh,-12.5913,-11.58844
gary,-12.59138,-12.69876
gmail,-12.59244,-12.2099
8:30,-12.59249,-11.77893
lor,-12.59292,-11.53583
harusnya,-12.59318,-11.41686
pcr,-12.59318,-11.86571
sake,-12.59373,-11.78386
bla,-12.59505,-11.97065
gorda,-12.59564,-11.48359
raro,-12.59588,-11.78829
lent,-12.59667,-12.5094
primeiro,-12.59882,-12.59615
whaaat,-12.59916,-11.63479
doctors,-12.60022,-11.03807
ross,-12.60072,-12.33473
sopo,-12.6014,-12.38316
9:30,-12.60166,-12.12554
thus,-12.6017,-12.5506
hardest,-12.60214,-11.5539
blew,-12.60285,-11.87129
grave,-12.6042,-11.90122
bohong,-12.60495,-11.87357
dsni,-12.6057,-11.68872
serem,-12.60617,-11.01566
javajazz,-12.60742,-11.98528
srry,-12.60792,-11.46969
alay,-12.60821,-12.08421
obama,-12.60905,-12.95252
1-Feb,-12.60973,-12.29851
jeito,-12.6099,-11.67788
ios,-12.60992,-12.74938
santos,-12.61027,-12.53508
u_u,-12.61111,-10.86157
government,-12.61157,-12.44377
zonder,-12.61169,-11.49258
agente,-12.61239,-11.98835
pup,-12.61246,-11.98076
blank,-12.61248,-11.97839
arse,-12.61497,-12.12302
darah,-12.61547,-11.67378
hurting,-12.61564,-10.04567
lower,-12.61593,-11.84245
streaming,-12.61601,-11.86224
chrome,-12.61678,-12.26115
deliver,-12.61764,-12.41901
perder,-12.61766,-11.27743
unica,-12.61877,-11.66476
ngambek,-12.61902,-11.13927
fallen,-12.61911,-11.96375
maneh,-12.61948,-12.11016
druk,-12.61948,-12.69061
andar,-12.62058,-11.74952
miller,-12.62122,-13.49915
ghetto,-12.62319,-12.683
constantly,-12.62513,-11.94627
o'clock,-12.62663,-12.44462
monte,-12.62772,-12.15041
achter,-12.6288,-12.17151
meetings,-12.62959,-12.02013
bone,-12.62959,-11.90197
fringe,-12.63049,-12.18542
o/,-12.63117,-12.53364
install,-12.63151,-11.65319
becanda,-12.63274,-11.88999
gray,-12.63381,-12.2591
canelo,-12.6354,-13.07276
awak,-12.63551,-11.72146
lig,-12.63559,-12.36246
nian,-12.63591,-11.17165
users,-12.63615,-12.42594
led,-12.63705,-12.60618
maak,-12.63803,-12.86026
depressed,-12.63859,-9.91211
skt,-12.63883,-10.86635
denovo,-12.63975,-11.84463
parar,-12.64192,-11.37829
ain,-12.64213,-11.04466
sucked,-12.64302,-8
emak,-12.64608,-11.76805
10:30,-12.64727,-12.28054
levar,-12.64754,-11.8453
stil,-12.64933,-11.77839
multiple,-12.65022,-12.48793
woulda,-12.65046,-11.72356
lijkt,-12.65174,-12.93797
onze,-12.65203,-12.53679
errr,-12.65205,-11.89833
sebelah,-12.6545,-11.62333
ketinggalan,-12.65498,-10.86928
nation,-12.65569,-13.16686
samba,-12.65607,-12.91789
pushing,-12.65634,-12.15733
wedstrijd,-12.65678,-12.32134
shoulda,-12.65893,-11.19408
ono,-12.65916,-11.97147
morrendo,-12.6612,-10.33864
jammer,-12.66156,-10.31756
vieren,-12.66262,-12.64358
lama2,-12.66301,-11.60513
voetbal,-12.66396,-12.74496
painful,-12.66539,-10.64336
geworden,-12.66587,-12.82287
voces,-12.66878,-12.23762
berenang,-12.66959,-11.83331
neighbors,-12.6703,-12.096
colorado,-12.67053,-12.65207
prova,-12.67086,-11.75123
detroit,-12.67099,-12.53487
sudden,-12.67246,-11.38099
dessa,-12.67377,-11.58262
dingen,-12.67396,-12.36096
bnget,-12.67444,-11.5495
manha,-12.6748,-12.12265
lag,-12.67581,-11.72096
frankie,-12.67673,-11.82916
:(((,-12.67836,-10.2935
=))),-12.67917,-11.80058
drtd,-12.67977,-11.36963
tauu,-12.68181,-11.8385
customers,-12.682,-12.5679
ankle,-12.68274,-10.68088
geez,-12.68371,-11.71509
gah,-12.68504,-10.69129
assignments,-12.68516,-11.39184
effin,-12.68517,-11.86397
akunya,-12.68565,-11.37926
contract,-12.68581,-12.19536
depressing,-12.6859,-10.12015
cantando,-12.68618,-12.48534
dibilang,-12.68713,-11.76942
beard,-12.68716,-12.49721
kiri,-12.6885,-11.58611
>_<,-12.68913,-11.62234
scare,-12.68922,-11.61471
360,-12.69011,-12.21966
goeie,-12.69122,-13.37118
duas,-12.69145,-11.80355
flights,-12.69239,-12.01651
portland,-12.69333,-12.77338
kondangan,-12.69421,-12.059
wanneer,-12.69449,-12.6299
union,-12.69514,-12.725
heechul,-12.69548,-11.06398
7am,-12.69565,-11.31999
noticia,-12.69643,-11.7124
pearl,-12.69646,-12.80627
feest,-12.69705,-13.12404
upstairs,-12.69894,-12.08866
hack,-12.69907,-11.93155
tgs,-12.70018,-11.66923
cansado,-12.701,-11.3079
wut,-12.70177,-12.63341
uurtjes,-12.70237,-12.75714
neee,-12.70249,-10.99413
files,-12.70388,-11.83473
musicas,-12.70392,-12.46189
feo,-12.70534,-10.47968
refuse,-12.70585,-12.09589
noone,-12.70607,-11.60556
pitch,-12.70674,-12.63962
querer,-12.70745,-11.30664
ability,-12.70757,-12.55443
shyt,-12.70842,-12.19767
insomnia,-12.70843,-10.92404
wheel,-12.70903,-12.17788
jumped,-12.70985,-12.13953
nerves,-12.71098,-12.09066
extreme,-12.71137,-12.19596
kosong,-12.71432,-11.60764
taxes,-12.71472,-12.34754
aih,-12.71569,-11.88662
bruna,-12.7162,-12.63916
useless,-12.71971,-11.66205
yikes,-12.72015,-11.78196
10am,-12.72021,-12.3062
onder,-12.7212,-12.54687
crita,-12.72452,-11.88569
ruined,-12.72469,-10.28668
udahan,-12.72511,-11.74577
vader,-12.72548,-12.37775
cracked,-12.72686,-11.81998
heen,-12.72833,-12.62103
breathing,-12.72878,-12.18267
blijven,-12.729,-12.34231
francisco,-12.73019,-12.82065
valt,-12.73146,-12.38241
signal,-12.737,-11.48469
pngn,-12.73721,-11.30142
akuuu,-12.73805,-11.4564
genoeg,-12.73867,-12.977
twee,-12.73911,-13.01446
root,-12.74134,-12.29243
port,-12.74138,-12.37967
dinsdag,-12.74448,-12.68268
outra,-12.74461,-11.90397
queee,-12.74464,-11.32692
merda,-12.74551,-10.36838
gloomy,-12.74602,-11.4521
niih,-12.74623,-11.58769
ligt,-12.74718,-11.97016
maafkan,-12.74792,-11.1151
elkaar,-12.74832,-13.08425
perdi,-12.74858,-9.92542
semanas,-12.7491,-11.68456
entah,-12.75145,-11.76638
cmg,-12.7521,-10.5001
voel,-12.75271,-11.30037
burnt,-12.75394,-10.55491
plastic,-12.75451,-12.14235
yaahh,-12.75605,-11.48776
berita,-12.75619,-12.11206
saco,-12.75754,-11.06986
knees,-12.75852,-11.7389
koe,-12.76005,-11.95346
nyadar,-12.76071,-11.91472
astaga,-12.76211,-10.99557
acabar,-12.76224,-11.56947
recover,-12.7627,-11.94203
kerasa,-12.76276,-11.47128
*o*,-12.76512,-12.51107
leavin,-12.76639,-11.59832
algum,-12.76759,-12.05831
ouders,-12.76865,-12.16906
panel,-12.76895,-12.83106
woi,-12.76916,-11.98426
roads,-12.76931,-12.41747
pintu,-12.77109,-12.05582
durmi,-12.77138,-12.12844
retarded,-12.7719,-11.98088
shaking,-12.774,-11.90145
idiots,-12.77488,-12.55583
niets,-12.77528,-12.1656
ngak,-12.77647,-11.83831
setan,-12.77674,-11.96183
$10 ,-12.77732,-13.35487
tingkat,-12.78122,-11.6057
eww,-12.78264,-11.3919
zetten,-12.7833,-13.03534
pobre,-12.78384,-10.34233
embarrassing,-12.7845,-12.01982
blijft,-12.78465,-12.5115
namorado,-12.78526,-11.2389
acha,-12.78573,-12.1512
ngapa,-12.78846,-11.29785
remote,-12.78884,-11.9255
maakt,-12.78951,-12.55084
lagian,-12.79004,-11.74455
kut,-12.79036,-10.31004
sihh,-12.79077,-11.58425
rage,-12.79267,-12.62332
usb,-12.79313,-11.64853
olvido,-12.79351,-11.0313
==,-12.79607,-11.92427
shattered,-12.79615,-11.37523
tooth,-12.79816,-10.84586
dood,-12.7983,-11.1984
blown,-12.79947,-12.09522
morir,-12.80038,-11.34053
?!!!,-12.80153,-11.79539
hhh,-12.80174,-11.27009
kost,-12.80319,-11.97385
joh,-12.80548,-12.37067
argh,-12.80799,-10.12421
werd,-12.80878,-12.38307
bastard,-12.81211,-12.0057
sial,-12.81215,-10.69592
accidentally,-12.8184,-11.24294
ngk,-12.8188,-11.7756
dammit,-12.82392,-10.44239
gga,-12.82403,-11.59725
dull,-12.83226,-11.84443
porra,-12.83365,-10.95085
cock,-12.83494,-12.8138
llorar,-12.83949,-10.45213
begint,-12.84033,-12.6828
draft,-12.84231,-12.53695
responde,-12.84324,-11.03539
thirsty,-12.84864,-11.95009
miserable,-12.84869,-10.95559
wack,-12.84881,-12.06347
gwn,-12.85026,-11.91993
lopen,-12.85115,-12.12921
creer,-12.85211,-11.35572
delayed,-12.85694,-5
plant,-12.85804,-12.51088
gaada,-12.85939,-11.23043
vejo,-12.85955,-11.86111
brrr,-12.86321,-11.86856
playoffs,-12.8634,-12.43532
pills,-12.86828,-11.78802
dinero,-12.87012,-11.42624
stood,-12.87015,-11.93781
tourney,-12.87074,-12.91836
aaai,-12.87205,-10.77274
iih,-12.87244,-11.5728
disgusting,-12.87323,-11.43823
bier,-12.87327,-13.08593
zat,-12.87498,-12.55259
encuentro,-12.87659,-11.05059
yaampun,-12.88542,-10.9426
sinto,-12.88565,-10.6466
curse,-12.88594,-11.87405
pegi,-12.88725,-11.69054
earthquake,-12.89158,-11.78341
bummer,-12.89182,-10.50647
insurance,-12.89322,-11.89869
vinden,-12.89657,-12.52595
revising,-12.89799,-11.21437
menina,-12.90202,-12.13601
geld,-12.90242,-12.42101
vanaf,-12.90569,-12.83081
dormindo,-12.90772,-11.74564
wheres,-12.90918,-11.52125
kangeeen,-12.90986,-10.84777
aburrida,-12.91087,-10.69937
;s,-12.91165,-12.26738
poop,-12.91225,-11.50276
failure,-12.91402,-11.90812
kga,-12.91487,-11.93961
sinyal,-12.91679,-11.59459
mls,-12.91849,-11.50135
culpa,-12.91878,-10.73873
jum,-12.91897,-11.0779
swine,-12.92014,-11.2055
fiets,-12.92167,-12.84188
pegel,-12.92331,-10.82235
trains,-12.92479,-12.15889
vezes,-12.92814,-11.62085
patah,-12.92889,-11.36944
documentary,-12.92904,-12.68341
cancel,-12.92938,-11.12157
kgn,-12.93069,-11.11652
giliran,-12.93336,-11.60403
temp,-12.93448,-12.11287
fietsen,-12.93599,-12.35419
causa,-12.93736,-11.4403
could've,-12.94257,-11.40419
damage,-12.94294,-11.99433
mendadak,-12.94296,-11.05726
grr,-12.94486,-10.73717
#NAME?,-12.9471,-12.17077
modem,-12.94795,-11.63118
desculpa,-12.94971,-10.88096
-),-12.95289,-13.30405
leven,-12.95355,-12.48013
cidade,-12.95362,-12.42987
bummed,-12.95925,-10.31512
naum,-12.96144,-10.90308
zegt,-12.96512,-12.32335
andai,-12.97267,-11.5543
falou,-12.97644,-11.74026
faze,-12.97764,-11.68835
dor,-12.97787,-10.0874
revise,-12.97885,-11.45833
funeral,-12.97954,-11.02893
niemand,-12.98659,-11.18123
ache,-12.98685,-10.03802
pity,-12.98776,-11.10346
forced,-12.99398,-11.43085
yuck,-12.99436,-11.34594
commercials,-12.99545,-12.27516
sxsw,-13.00154,-13.12526
pelit,-13.00486,-11.53026
payah,-13.00677,-11.111
ditinggal,-13.00775,-10.56165
nodig,-13.01001,-12.52233
selection,-13.01315,-13.56183
screwed,-13.01574,-11.00927
sickness,-13.01658,-11.39064
huuu,-13.02011,-11.02337
bodo,-13.02482,-11.81546
appears,-13.02811,-11.94917
cops,-13.03006,-12.54302
gajadi,-13.03403,-10.9852
senti,-13.0362,-11.2808
tire,-13.0402,-11.80272
xander,-13.05233,-11.15376
minder,-13.05317,-11.84115
cruel,-13.06588,-11.26234
muscle,-13.07629,-11.67771
hasnt,-13.07702,-11.44212
rehab,-13.08099,-10.95365
fosse,-13.08984,-11.49036
ignored,-13.09524,-11.44715
pgen,-13.09611,-11.32314
;/,-13.09696,-11.79969
astagfirullah,-13.10204,-11.02272
nyesek,-13.10234,-10.88571
kapot,-13.10941,-11.3245
soh,-13.11449,-12.16136
lange,-13.11743,-12.58832
bong,-13.12028,-13.37652
podre,-13.12094,-11.04385
ihhh,-13.12128,-11.43401
haduh,-13.12613,-11.20777
ninguem,-13.14291,-10.38476
gripe,-13.15085,-10.40906
canceled,-13.15807,-11.32024
lemes,-13.15876,-10.67618
burned,-13.16888,-11.24316
failing,-13.169,-11.49037
koud,-13.17491,-11.06713
mulher,-13.17743,-12.74647
lastima,-13.18023,-10.78778
stolen,-13.18212,-11.53218
kebangun,-13.18237,-11.0988
gemist,-13.18346,-11.33869
ngidam,-13.20238,-11.45018
pilek,-13.2086,-10.7076
huiswerk,-13.22023,-11.72737
suffering,-13.22102,-11.30287
crashed,-13.22832,-11.2574
disaster,-13.23079,-11.97481
lemot,-13.23193,-11.38757
daylight,-13.23303,-13.32021
pinche,-13.23665,-11.58327
veio,-13.24146,-11.74323
saiu,-13.24408,-11.07589
aching,-13.24446,-11.16951
kesepian,-13.24626,-11.3355
kesian,-13.25173,-11.35145
tega,-13.25574,-10.54069
wrist,-13.25927,-11.44713
emergency,-13.26083,-11.92645
seed,-13.2619,-13.41229
sebel,-13.26538,-10.96529
vergeten,-13.26759,-11.90971
esqueci,-13.27305,-11.52382
meninggal,-13.27343,-10.97573
whyyy,-13.28183,-10.5548
ladilla,-13.2862,-10.98245
aburrido,-13.2878,-10.76752
kepikiran,-13.29039,-11.2172
pdhal,-13.29671,-11.29209
raiva,-13.29862,-11.39687
cade,-13.30915,-10.43346
bateria,-13.31093,-11.0479
chata,-13.31257,-11.29342
idung,-13.31748,-11.28515
maldita,-13.33133,-10.98478
frustrating,-13.3346,-11.48285
blows,-13.33923,-11.75005
chato,-13.3432,-11.06021
swollen,-13.34408,-10.76868
sadness,-13.3454,-11.12047
r.i.p,-13.34696,-10.8244
afgelopen,-13.34854,-11.39643
urgh,-13.3532,-10.74592
huft,-13.35611,-11.00559
egt,-13.35909,-11.81649
pior,-13.35953,-11.09518
helaas,-13.37835,-11.25136
ncaa,-13.3789,-14.21903
wou,-13.38104,-11.76629
ruim,-13.38995,-11.08613
kambuh,-13.40174,-10.99528
injured,-13.40316,-11.19543
aff,-13.40448,-10.4972
haat,-13.41464,-11.52571
medo,-13.42971,-11.01773
maldito,-13.43875,-11.28287
garganta,-13.44559,-10.39916
ziek,-13.45351,-10.69471
tenggorokan,-13.46856,-10.62283
tenso,-13.4743,-11.76957
batal,-13.49614,-11.21555
sakitnya,-13.49657,-11.16806
savings,-13.4973,-13.26094
sentindo,-13.50411,-11.28143
allergic,-13.50564,-11.26525
caralho,-13.51768,-11.53588
tristeza,-13.53682,-11.03935
disappointing,-13.54262,-11.07419
deixou,-13.55057,-11.26587
voorbij,-13.55114,-11.36439
sozinha,-13.55475,-10.75526
infection,-13.59157,-11.03206
frustrated,-13.59354,-11.4386
coughing,-13.61219,-10.84748
migraine,-13.61578,-10.96128
unfair,-13.64858,-11.07637
sux,-13.68774,-11.22109
damnit,-13.68893,-11.35463
nfl,-13.69165,-12.85613
ficando,-13.74027,-11.55447
allergies,-13.74101,-11.01884
perih,-13.77916,-10.9761
sozinho,-13.78075,-11.80948
pqp,-13.80167,-11.28881
pijn,-13.83267,-10.64725
bleeding,-13.95056,-11.25376
cramps,-13.95525,-11.00697
ngm,-14.01938,-10.89306
doente,-14.03306,-10.9561
chorar,-14.09843,-11.04243
poorly,-14.19811,-11.07588
droga,-14.28826,-10.91051
tsunami,-14.34616,-13.03963
nuclear,-14.38295,-14.20697
mimimi,-15.35933,-10.63735
